"","Lambda","VV","VO","VB","BSV","BIV","BLV","ER","STD","RAS"
"401",4.01,0.186420811068703,0.0659571790399236,0.0588803446439144,0.195971889164844,0.3,0.192769776082615,0.0329088324374701,0.0626350582137793,0.198
"402",4.02,0.186002705350569,0.0658122684893611,0.0587885539310148,0.197437631326342,0.3,0.191958840902713,0.032880201375838,0.0625211040144822,0.196
"403",4.03,0.185586674598778,0.0656680770978584,0.058697218755152,0.198896099333192,0.3,0.191151930215019,0.0328517124038417,0.062407791295759,0.194
"404",4.04,0.185172703405165,0.0655245995251251,0.0586063357336251,0.200347347201395,0.3,0.19034901413469,0.0328233644663604,0.0622951151419105,0.192
"405",4.05,0.184760776513742,0.0653818304836157,0.0585159015171428,0.201791428413457,0.3,0.189550063072042,0.0327951565186937,0.0621830706859196,0.19
"406",4.06,0.184350878818828,0.0652397647378771,0.0584259127894117,0.203228395924968,0.3,0.188755047728915,0.0327670875264343,0.0620716531088539,0.188
"407",4.07,0.183942995363202,0.0650983971039112,0.0583363662667307,0.204658302171066,0.3,0.18796393909509,0.0327391564653408,0.061960857639276,0.186
"408",4.08,0.183537111336279,0.064957722448543,0.0582472586975924,0.206081199072821,0.3,0.187176708444764,0.0327113623212134,0.0618506795526629,0.184
"409",4.09,0.183133212072325,0.0648177356888003,0.0581585868622884,0.207497138043515,0.3,0.186393327333071,0.0326837040897712,0.061741114170834,0.182
"410",4.1,0.182731283048682,0.0646784317913001,0.0580703475725226,0.20890616999484,0.3,0.185613767592654,0.0326561807765312,0.0616321568613868,0.18
"411",4.11,0.182331309884036,0.0645398057716467,0.0579825376710281,0.210308345342997,0.3,0.184838001330293,0.032628791396689,0.0615238030371418,0.178
"412",4.12,0.181933278336693,0.0644018526938361,0.0578951540311913,0.211703714014705,0.3,0.184066000923574,0.0326015349750013,0.0614160481555948,0.176
"413",4.13,0.181537174302897,0.0642645676696713,0.0578081935566806,0.213092325453137,0.3,0.183297739017614,0.0325744105456705,0.0613088877183771,0.174
"414",4.14,0.181142983815158,0.0641279458581837,0.0577216531810806,0.21447422862375,0.3,0.182533188521828,0.0325474171522301,0.0612023172707243,0.172
"415",4.15,0.180750693040612,0.0639919824650645,0.0576355298675317,0.215849472020046,0.3,0.181772322606745,0.0325205538474329,0.0610963324009516,0.17
"416",4.16,0.180360288279406,0.0638566727421046,0.0575498206083749,0.217218103669245,0.3,0.181015114700869,0.0324938196931394,0.0609909287399374,0.168
"417",4.17,0.179971755963098,0.0637220119866409,0.0574645224248016,0.218580171137873,0.3,0.180261538487586,0.0324672137602095,0.0608861019606146,0.166
"418",4.18,0.179585082653088,0.0635879955410119,0.0573796323665083,0.219935721537273,0.3,0.179511567902119,0.0324407351283941,0.0607818477774683,0.164
"419",4.19,0.179200255039068,0.063454618792021,0.0572951475113576,0.221284801529038,0.3,0.178765177128515,0.0324143828862294,0.0606781619460412,0.162
"420",4.2,0.178817259937496,0.0633218771704057,0.0572110649650407,0.222627457330366,0.3,0.178022340596691,0.0323881561309321,0.0605750402624463,0.16
"421",4.21,0.178436084290089,0.0631897661503188,0.0571273818607492,0.223963734719337,0.3,0.177283032979507,0.0323620539682965,0.060472478562886,0.158
"422",4.22,0.178056715162337,0.0630582812488105,0.0570440953588475,0.225293679040112,0.3,0.176547229189893,0.0323360755125929,0.0603704727231783,0.156
"423",4.23,0.177679139742045,0.0629274180253233,0.056961202646553,0.226617335208072,0.3,0.175814904378006,0.0323102198864671,0.0602690186582898,0.154
"424",4.24,0.177303345337886,0.0627971720811922,0.0568787009376184,0.227934747714863,0.3,0.17508603392844,0.0322844862208418,0.0601681123218749,0.152
"425",4.25,0.176929319377983,0.062667539059151,0.05679658747202,0.229245960633384,0.3,0.174360593457462,0.0322588736548195,0.0600677497058223,0.15
"426",4.26,0.176552961932458,0.0625381370915033,0.0567189224657884,0.23061782358982,0.299892441479942,0.173679713440489,0.0322332680842463,0.0599674834134191,0.148
"427",4.27,0.176162681489567,0.0624078923589548,0.0566572129069847,0.232239630596232,0.29937262812662,0.173159954521641,0.0322073478411238,0.059866052051867,0.146
"428",4.28,0.175774224787064,0.0622782562466517,0.0565957917106052,0.233853859065229,0.298855243807662,0.172642624382788,0.0321815487206327,0.0597651604849653,0.144
"429",4.29,0.175387579071519,0.0621492244985087,0.0565346568601297,0.235460561993581,0.298340271536808,0.172127706039453,0.0321558698757617,0.0596648048095223,0.142
"430",4.3,0.175002731708139,0.0620207928980317,0.056473806357796,0.237059791885053,0.297827694485822,0.171615182665158,0.0321303104673784,0.0595649811587741,0.14
"431",4.31,0.174619670179392,0.0618929572678583,0.0564132382243827,0.238651600756149,0.297317495982636,0.171105037589582,0.0321048696641384,0.0594656857019625,0.138
"432",4.32,0.174238382083649,0.061765713469306,0.0563529504989943,0.240236040141731,0.296809659509555,0.170597254296765,0.0320795466423949,0.0593669146439196,0.136
"433",4.33,0.173858855133844,0.0616390574019251,0.0562929412388502,0.241813161100589,0.296304168701479,0.170091816423313,0.0320543405861098,0.0592686642246577,0.134
"434",4.34,0.173481077156158,0.0615129850030572,0.0562332085190756,0.243383014220928,0.295801007344128,0.169588707756654,0.0320292506867661,0.0591709307189651,0.132
"435",4.35,0.173105036088715,0.0613874922474025,0.0561737504324951,0.244945649625769,0.295300159372332,0.169087912233287,0.0320042761432814,0.0590737104360072,0.13
"436",4.36,0.172730719980296,0.0612625751465904,0.0561145650894313,0.246501116978296,0.294801608868294,0.168589413937092,0.0319794161619229,0.0589769997189332,0.128
"437",4.37,0.172358116989078,0.0611382297487569,0.0560556506175025,0.248049465487104,0.294305340059929,0.16809319709763,0.0319546699562227,0.0588807949444885,0.126
"438",4.38,0.171987215381382,0.0610144521381279,0.0559970051614275,0.249590743911398,0.293811337319179,0.167599246088485,0.0319300367468956,0.0587850925226317,0.124
"439",4.39,0.171618003530441,0.060891238434609,0.0559386268828287,0.251125000566102,0.293319585160394,0.167107545425625,0.0319055157617567,0.0586898888961578,0.122
"440",4.4,0.171250469915186,0.0607685847933788,0.055880513960042,0.252652283326924,0.292830068238693,0.166618079765776,0.0318811062356413,0.0585951805403253,0.12
"441",4.41,0.170884603119047,0.0606464874044897,0.0558226645879254,0.254172639635316,0.292342771348383,0.166130833904838,0.0318568074103245,0.0585009639624894,0.118
"442",4.42,0.170520391828774,0.0605249424924735,0.0557650769776736,0.255686116503397,0.291857679421379,0.165645792776303,0.0318326185344435,0.0584072357017402,0.116
"443",4.43,0.170157824833265,0.0604039463159515,0.0557077493566327,0.257192760518801,0.291374777525647,0.165162941449703,0.0318085388634198,0.0583139923285446,0.114
"444",4.44,0.16979689102242,0.0602834951672521,0.0556506799681192,0.258692617849451,0.290894050863679,0.164682265129079,0.0317845676593827,0.0582212304443943,0.112
"445",4.45,0.169437579386006,0.0601635853720297,0.0555938670712394,0.260185734248277,0.29041548477098,0.164203749151468,0.0317607041910941,0.0581289466814581,0.11
"446",4.46,0.169079879012536,0.0600442132888935,0.0555373089407133,0.261672155057872,0.289939064714569,0.163727378985416,0.031736947733874,0.0580371377022386,0.108
"447",4.47,0.168723779088164,0.0599253753090376,0.0554810038666996,0.263151925215075,0.289464776291521,0.163253140229503,0.0317132975695274,0.0579458001992341,0.106
"448",4.48,0.168369268895597,0.0598070678558775,0.0554249501546235,0.264625089255503,0.288992605227505,0.162781018610894,0.0316897529862717,0.0578549308946044,0.104
"449",4.49,0.168016337813019,0.0596892873846914,0.0553691461250068,0.266091691318024,0.288522537375356,0.162310999983903,0.0316663132786652,0.0577645265398413,0.102
"450",4.5,0.16766497531303,0.0595720303822661,0.0553135901132992,0.267551775149156,0.288054558713659,0.161843070328589,0.0316429777475369,0.0576745839154435,0.1
"451",4.51,0.167315170961601,0.0594552933665478,0.0552582804697145,0.269005384107422,0.287588655345364,0.161377215749351,0.031619745699917,0.0575850998305961,0.0980000000000001
"452",4.52,0.166966914417036,0.0593390728862974,0.055203215559066,0.270452561167644,0.287124813496396,0.160913422473561,0.0315966164489679,0.0574960711228538,0.0960000000000001
"453",4.53,0.166620195428959,0.0592233655207498,0.0551483937606058,0.27189334892517,0.286663019514313,0.160451676850203,0.0315735893139171,0.0574074946578285,0.094
"454",4.54,0.166275003837305,0.0591081678792796,0.0550938134678658,0.273327789600065,0.286203259866951,0.159991965348533,0.0315506636199898,0.0573193673288814,0.092
"455",4.55,0.165931329571329,0.0589934766010688,0.0550394730885003,0.274755925041223,0.285745521141117,0.159534274556762,0.0315278386983436,0.0572316860568187,0.0900000000000001
"456",4.56,0.165589162648624,0.0588792883547798,0.0549853710441324,0.276177796730449,0.285289790041271,0.159078591180744,0.0315051138860028,0.0571444477895909,0.0880000000000001
"457",4.57,0.16524849317416,0.0587655998382339,0.0549315057701989,0.277593445786459,0.284836053388253,0.158624902042695,0.0314824885257948,0.0570576495019977,0.086
"458",4.58,0.164909311339321,0.0586524077780921,0.0548778757158024,0.279002912968862,0.284384298118001,0.158173194079921,0.0314599619662864,0.0569712881953945,0.084
"459",4.59,0.164571607420975,0.0585397089295415,0.0548244793435601,0.280406238682061,0.283934511280297,0.157723454343565,0.0314375335617214,0.0568853608974045,0.0820000000000001
"460",4.6,0.164235371780534,0.0584275000759845,0.0547713151294582,0.281803462979117,0.28348668003754,0.157275669997367,0.0314152026719588,0.0567998646616336,0.0800000000000001
"461",4.61,0.163900594863045,0.0583157780287334,0.0547183815627059,0.283194625565555,0.283040791663516,0.156829828316445,0.0313929686624121,0.0567147965673897,0.078
"462",4.62,0.163567267196281,0.0582045396267088,0.054665677145593,0.284579765803135,0.282596833542192,0.156385916686089,0.0313708309039891,0.0566301537194046,0.076
"463",4.63,0.163235379389849,0.0580937817361398,0.054613200393349,0.285958922713554,0.282154793166533,0.155943922600574,0.0313487887730322,0.0565459332475609,0.0740000000000001
"464",4.64,0.162904922134307,0.0579835012502717,0.0545609498340026,0.287332134982117,0.281714658137323,0.155503833661979,0.0313268416512604,0.0564621323066211,0.0720000000000001
"465",4.65,0.162575886200294,0.0578736950890739,0.0545089240082447,0.288699440961356,0.281276416161999,0.155065637579033,0.0313049889257114,0.0563787480759609,0.0700000000000001
"466",4.66,0.162248262437671,0.0577643601989542,0.0544571214692929,0.290060878674587,0.280840055053524,0.154629322165972,0.031283229988684,0.0562957777593059,0.0679999999999999
"467",4.67,0.161922041774674,0.0576554935524755,0.0544055407827561,0.291416485819454,0.280405562729237,0.154194875341403,0.0312615642376824,0.0562132185844716,0.0660000000000001
"468",4.68,0.161597215217075,0.0575470921480755,0.0543541805265035,0.292766299771394,0.279972927209756,0.153762285127195,0.0312399910753603,0.0561310678031062,0.0640000000000001
"469",4.69,0.161273773847355,0.0574391530097923,0.0543030392905337,0.294110357587078,0.279542136617863,0.153331539647378,0.031218509909466,0.0560493226904381,0.0620000000000001
"470",4.7,0.160951708823888,0.0573316731869912,0.0542521156768445,0.295448696007803,0.279113179177425,0.152902627127047,0.0311971201527883,0.0559679805450244,0.0599999999999999
"471",4.71,0.16063101138014,0.0572246497540959,0.0542014082993068,0.296781351462834,0.278686043212319,0.152475535891305,0.0311758212231029,0.0558870386885054,0.0580000000000001
"472",4.72,0.160311672823865,0.057118079810323,0.0541509157835384,0.298108360072715,0.27826071714537,0.152050254364189,0.0311546125431195,0.0558064944653592,0.056
"473",4.73,0.159993684536326,0.0570119604794204,0.0541006367667795,0.299429757652535,0.277837189497308,0.151626771067631,0.0311334935404299,0.055726345242662,0.054
"474",4.74,0.159772202435121,0.0569137019994656,0.0540156849008706,0.299999999999999,0.27820515851607,0.151093252148474,0.0311166404819601,0.0556624310886248,0.0519999999999999
"475",4.75,0.159624131143231,0.056821503126527,0.0539045219476856,0.3,0.279173029324676,0.15047681445788,0.0311030395046807,0.0556109113984732,0.05
"476",4.76,0.159476681999627,0.056729691643811,0.0537938260657326,0.3,0.280136833449213,0.149862966841617,0.0310894956743647,0.0555596687478191,0.048
"477",4.77,0.159329851091425,0.0566382651149008,0.0536835943174563,0.299999999999999,0.28109659646631,0.149251693009908,0.0310760086315973,0.0555087011804724,0.046
"478",4.78,0.159183634538488,0.0565472211237685,0.0535738237898844,0.3,0.282052343738566,0.148642976809294,0.0310625780199711,0.0554580067574231,0.0439999999999999
"479",4.79,0.159038028493079,0.0564565572745614,0.053464511594369,0.3,0.283004100416782,0.148036802221209,0.0310492034860552,0.0554075835566593,0.042
"480",4.8,0.158893029139525,0.0563662711913929,0.0533556548663351,0.3,0.283951891442173,0.147433153360574,0.031035884679364,0.0553574296729877,0.04
"481",4.81,0.158748632693887,0.0562763605181336,0.0532472507650288,0.3,0.28489574154854,0.146832014474411,0.0310226212523264,0.0553075432178561,0.038
"482",4.82,0.158604835403625,0.0561868229182073,0.0531392964732714,0.299999999999999,0.285835675264425,0.146233369940472,0.0310094128602558,0.0552579223191788,0.0359999999999999
"483",4.83,0.158461633547276,0.0560976560743884,0.0530317891972151,0.300000000000001,0.28677171691523,0.14563720426589,0.03099625916132,0.055208565121163,0.034
"484",4.84,0.158319023434136,0.0560088576886018,0.0529247261661009,0.3,0.287703890625334,0.145043502085828,0.030983159816512,0.0551594697841389,0.032
"485",4.85,0.158177001403937,0.0559204254817255,0.0528181046320226,0.3,0.288632220320136,0.144452248162179,0.0309701144896208,0.0551106344843901,0.03
"486",4.86,0.158035563826537,0.0558323571933961,0.0527119218696891,0.3,0.289556729728128,0.14386342738225,0.0309571228472024,0.0550620574139876,0.0279999999999999
"487",4.87,0.157894707101611,0.0557446505818155,0.0526061751761949,0.3,0.290477442382905,0.143277024757474,0.0309441845585516,0.0550137367806251,0.026
"488",4.88,0.157754427658344,0.055657303423561,0.0525008618707889,0.3,0.291394381625163,0.142693025422143,0.030931299295674,0.0549656708074567,0.024
"489",4.89,0.157614721955131,0.0555703135133977,0.0523959792946483,0.3,0.292307570604671,0.142111414632152,0.0309184667332581,0.0549178577329357,0.022
"490",4.9,0.157475586479279,0.0554836786640921,0.0522915248106551,0.299999999999999,0.293217032282222,0.141532177763753,0.0309056865486479,0.0548702958106571,0.0200000000000001
"491",4.91,0.157337017746709,0.0553973967062296,0.0521874958031751,0.3,0.294122789431554,0.140955300312332,0.0308929584218162,0.0548229833091999,0.018
"492",4.92,0.15719901230167,0.0553114654880334,0.0520838896778395,0.3,0.295024864641254,0.140380767891203,0.0308802820353375,0.0547759185119731,0.016
"493",4.93,0.157061566716448,0.0552258828751848,0.0519807038613288,0.3,0.295923280316637,0.139808566230402,0.0308676570743617,0.0547290997170626,0.014
"494",4.94,0.156924677591086,0.0551406467506472,0.05187793580116,0.299999999999999,0.296818058681592,0.139238681175515,0.0308550832265882,0.0546825252370803,0.0120000000000001
"495",4.95,0.156788341553099,0.0550557550144917,0.0517755829654769,0.3,0.297709221780426,0.138671098686507,0.0308425601822401,0.0546361933990148,0.01
"496",4.96,0.1566525552572,0.0549712055837239,0.051673642842841,0.3,0.298596791479668,0.138105804836567,0.0308300876340386,0.0545901025440842,0.00800000000000001
"497",4.97,0.156517315385028,0.0548869963921139,0.0515721129420265,0.299999999999999,0.299480789469859,0.137542785810973,0.0308176652771779,0.0545442510275906,0.00600000000000001
"498",4.98,0.156426199881612,0.0548059396460376,0.0514801905687357,0.3,0.3,0.137287669903614,0.0308078550001972,0.0545080808299415,0.00400000000000011
"499",4.99,0.156397838328172,0.0547292365273506,0.0514018065704854,0.299999999999999,0.3,0.137471118573993,0.0308017519495833,0.0544856156004199,0.002
"500",5,0.156369590220945,0.054652840221138,0.0513237361082279,0.3,0.3,0.137653833449689,0.0307956733111719,0.0544632758440411,0
